symbol,financialYear,reportType,financialYearEnd,reportingDate,currency,operatingIncome,netIncome,freeCashFlow,investedCapital,totalAssets,totalEquity,returnOnCapital,returnOnAssets,returnOnEquity,freeCashFlowToCapital,freeCashFlowToAssets,freeCashFlowToEquity,operatingProfitMargin,netProfitMargin,payoutRatio
12,2012,Interim,2012-06-30,2012-08-22,HKD,11556000000,16093000000,-424000000,166471000000,262835000000,190833000000,0.06528121,0.061228527,0.084330278,-0.00254699,-0.001613179,-0.002221838,0.984327087,1.370783646,0.150748773
12,2012,Final,2012-12-31,2013-03-25,HKD,14112000000,20201000000,2144000000,174532000000,281508000000,205163000000,0.077046551,0.07175995,0.098463173,0.01228428,0.007616125,0.010450227,0.905079528,1.295600308,0.126478887
12,2013,Interim,2013-06-30,2013-08-22,HKD,15017000000,20225000000,1997000000,177476000000,292142000000,212826000000,0.078349807,0.069230032,0.095030682,0.011252226,0.006835717,0.009383252,0.883300982,1.189635904,0.130828183
12,2013,Final,2013-12-31,2014-03-20,HKD,12470000000,15948000000,-1857000000,184594000000,304114000000,223402000000,0.060952039,0.052440861,0.071387006,-0.010059915,-0.006106263,-0.00831237,0.535445919,0.684786809,0.179082017
12,2014,Interim,2014-06-30,2014-08-26,HKD,12637000000,17651000000,2313000000,184643000000,309919000000,229747000000,0.064125764,0.056953591,0.076827989,0.012526876,0.00746324,0.010067596,0.542989731,0.758432518,0.17092516
12,2014,Final,2014-12-31,2015-03-23,HKD,12494000000,16752000000,-1681000000,197219000000,316980000000,238150000000,0.058093658,0.05284876,0.070342221,-0.00852352,-0.005303174,-0.007058577,0.534594155,0.71678576,0.196991404
12,2015,Interim,2015-06-30,2015-08-20,HKD,13877000000,17138000000,-1979000000,196583000000,325257000000,245771000000,0.063935914,0.052690642,0.069731579,-0.010066995,-0.006084419,-0.008052211,0.537430773,0.663723326,0.206325125
12,2015,Final,2015-12-31,2016-03-21,HKD,15880000000,21326000000,-1507000000,205681000000,336269000000,251247000000,0.072363722,0.063419465,0.084880615,-0.00732688,-0.004481531,-0.005998082,0.671714394,0.9020769,0.224796024
12,2016,Interim,2016-06-30,2016-08-23,HKD,13815000000,20091000000,-4175000000,197570000000,347406000000,254625000000,0.065519508,0.057831471,0.078904271,-0.021131751,-0.012017639,-0.016396662,0.618203786,0.899046852,0.252152705
13,2007,Final,2007-12-31,2008-03-27,HKD,37284000000,30600000000,27562000000,335375000000,799226000000,310014000000,0.097994782,0.038287043,0.09870522,0.082182631,0.034485865,0.088905662,0.170459845,0.139901063,0.241013072
13,2008,Interim,2008-06-30,2008-08-21,HKD,20955000000,10430000000,7069000000,348514000000,813593000000,310966000000,0.042260438,0.012819678,0.033540644,0.02028326,0.008688619,0.022732389,0.087492224,0.043547788,0.707094919
13,2008,Final,2008-12-31,2009-03-26,HKD,20348000000,12681000000,-11444000000,312124000000,668181000000,260319000000,0.062414297,0.018978391,0.048713309,-0.036664915,-0.017127096,-0.043961447,0.086411469,0.053852165,0.58157874
13,2009,Interim,2009-06-30,2009-08-13,HKD,10678000000,9852000000,-15500000000,316402000000,666432000000,273115000000,0.035601919,0.014783204,0.036072717,-0.048988312,-0.023258187,-0.05675265,0.049234146,0.045425623,0.748578969
13,2009,Final,2009-12-31,2010-03-30,HKD,25696000000,13631000000,1175000000,305034000000,690365000000,282499000000,0.069500449,0.019744628,0.048251498,0.00385203,0.001701998,0.004159307,0.123060419,0.065280066,0.541046145
13,2010,Interim,2010-06-30,2010-08-05,HKD,21113000000,14198000000,4559000000,280503000000,666601000000,272987000000,0.061485491,0.021299098,0.052009803,0.016252946,0.006839174,0.016700429,0.102471389,0.068909619,0.519439358
13,2010,Final,2010-12-31,2011-03-29,HKD,28925000000,20179000000,8184000000,302029000000,721301000000,314033000000,0.085177251,0.027975838,0.064257578,0.027096736,0.011346165,0.026060955,0.138278038,0.096467157,0.405619704
13,2011,Interim,2011-06-30,2011-08-04,HKD,80767000000,60148000000,23821000000,318533000000,720020000000,366584000000,0.241422396,0.083536568,0.164076992,0.07478346,0.033083803,0.064981014,0.360966606,0.268815474,0.138923987
13,2011,Final,2011-12-31,2012-03-29,HKD,74949000000,56019000000,14021000000,310774000000,720544000000,359612000000,0.237671105,0.077745426,0.155776225,0.045116387,0.019458909,0.038989244,0.320706033,0.23970475,0.158303433
13,2012,Interim,2012-06-30,2012-08-02,HKD,28228000000,19815000000,1158000000,289927000000,756631000000,367668000000,0.093958134,0.026188459,0.05389373,0.003994109,0.001530469,0.003149581,0.119058264,0.083574447,0.447539743
13,2012,Final,2012-12-31,2013-03-26,HKD,34510000000,25897000000,6883000000,331709000000,803871000000,391519000000,0.096792671,0.032215368,0.066144938,0.020750115,0.008562319,0.017580245,0.141964466,0.106532998,0.342433487
13,2013,Interim,2013-06-30,2013-08-01,HKD,38133000000,28203000000,14749000000,326715000000,789209000000,401659000000,0.10686072,0.035735781,0.070216278,0.045143321,0.018688332,0.036720203,0.152151621,0.112530673,0.321987023
13,2013,Final,2013-12-31,2014-02-28,HKD,43693000000,31112000000,22024000000,362944000000,815522000000,426609000000,0.107159782,0.038149799,0.072928607,0.060681538,0.027006016,0.051625728,0.170519915,0.121420264,0.315183852
13,2014,Interim,2014-06-30,2014-07-31,HKD,64790000000,47157000000,26022000000,360453000000,858360000000,459039000000,0.166948257,0.054938487,0.102729833,0.072192491,0.030315951,0.056687994,0.245690276,0.178824145,0.846215832
13,2014,Final,2014-12-31,2015-02-26,HKD,85718000000,67156000000,26631000000,372128000000,883435000000,466218000000,0.219685162,0.076016911,0.144044202,0.071564085,0.030144832,0.057121347,0.314953281,0.246751004,0.597697897
16,2007,Final,2007-06-30,2007-09-13,HKD,20466000000,21226000000,-3056000000,201329000000,257294000000,185476000000,0.084154699,0.082497066,0.114440682,-0.015179135,-0.011877463,-0.016476525,0.660321353,0.684842228,0.269999058
16,2008,Final,2008-06-30,2008-09-11,HKD,22934000000,27602000000,-8091000000,240724000000,301515000000,219250000000,0.08586432,0.091544368,0.125892816,-0.033611106,-0.026834486,-0.036903079,0.937190961,1.127947366,0.232229549
16,2009,Interim,2008-12-31,2009-03-11,HKD,12299000000,14668000000,-2362155000000,243895000000,301092000000,214078000000,0.047523125,0.048716007,0.068517083,-9.685130896,-7.845293133,-11.03408571,0.44445649,0.530066493,0.437005727
16,2009,Final,2009-06-30,2009-09-15,HKD,11329000000,10356000000,1383000000,247968000000,309815000000,222268000000,0.038768914,0.0334264,0.046592402,0.005577333,0.004463954,0.006222218,0.330928317,0.30250628,0.618964851
16,2010,Interim,2009-12-31,2010-03-11,HKD,26100000000,25103000000,2361047000000,258218000000,325527000000,232509000000,0.087185394,0.077114955,0.107965713,9.143618958,7.252998983,10.15464778,0.805953557,0.775166749,0.260486794
16,2010,Final,2010-06-30,2010-09-20,HKD,30311000000,30039000000,-764000000,273411000000,354946000000,263221000000,0.097241429,0.084629775,0.114120834,-0.002794328,-0.00215244,-0.002902504,0.912679534,0.904489476,0.23086654
16,2011,Interim,2010-12-31,2011-02-28,HKD,33228000000,35619000000,-10219000000,301391000000,386527000000,281176000000,0.094889063,0.092151389,0.126678664,-0.033906122,-0.026437998,-0.036343785,0.645780697,0.692249388,0.202055083
16,2011,Final,2011-06-30,2011-09-15,HKD,46436000000,48097000000,-13104000000,328242000000,413197000000,306965000000,0.122926951,0.116402104,0.156685616,-0.039921765,-0.031713686,-0.042688906,0.74234649,0.768899973,0.179013244
16,2012,Interim,2011-12-31,2012-02-28,HKD,50017000000,48209000000,-3523000000,346702000000,442233000000,322643000000,0.127133477,0.10901267,0.149419017,-0.010161464,-0.007966389,-0.010919189,0.74143196,0.714630892,0.179468564
16,2012,Final,2012-06-30,2012-09-13,HKD,44470000000,43080000000,2011000000,364339000000,467570000000,346559000000,0.108919399,0.092135937,0.124307838,0.005519585,0.00430096,0.005802764,0.650146199,0.629824561,0.203389044
16,2013,Interim,2012-12-31,2013-02-28,HKD,44546000000,44464000000,1605000000,390286000000,492357000000,368302000000,0.103775391,0.090308455,0.120727012,0.004112369,0.00325983,0.004357837,0.698684066,0.697397933,0.197957899
16,2013,Final,2013-06-30,2013-09-12,HKD,38487000000,40329000000,8505000000,394958000000,512896000000,385912000000,0.090092649,0.078629976,0.104503099,0.021533935,0.016582309,0.022038703,0.715464837,0.749707211,0.221527933
16,2014,Interim,2013-12-31,2014-02-28,HKD,37462000000,36841000000,7497000000,417087000000,538600000000,402589000000,0.079275427,0.068401411,0.0915102,0.017974667,0.013919421,0.018621969,0.687098786,0.675708888,0.24375017
16,2014,Final,2014-06-30,2014-09-12,HKD,37113000000,33520000000,-17183000000,443488000000,557048000000,414783000000,0.070893209,0.060174348,0.080813341,-0.03874513,-0.030846534,-0.041426481,0.494181092,0.446338216,0.076670644
16,2015,Interim,2014-12-31,2015-02-27,HKD,33302000000,30189000000,-14005000000,456785000000,576778000000,433141000000,0.063502319,0.052340762,0.069697858,-0.030659938,-0.024281439,-0.032333582,0.445887504,0.40420689,0
16,2015,Final,2015-06-30,2015-09-10,HKD,33765000000,31082000000,8752000000,461462000000,604110000000,451026000000,0.063768995,0.051450895,0.068913987,0.018965809,0.014487428,0.019404646,0.505592741,0.465417846,0.08776784
16,2016,Interim,2015-12-31,2016-02-26,HKD,32965000000,30110000000,6086000000,470320000000,610440000000,455766000000,0.060391822,0.049325077,0.066064603,0.012940126,0.009969858,0.013353344,0.473689505,0.432664674,0.090601129
17,2007,Final,2007-06-30,2007-10-11,HKD,4035600000,4312900000,-3050000000,54820600000,144099000000,60487600000,0.063654058,0.029930117,0.071302217,-0.05563602,-0.021166004,-0.050423558,0.173317013,0.185226223,0.343643488
17,2008,Final,2008-06-30,2008-10-14,HKD,9882200000,9685700000,-6132000000,64038700000,165757500000,72394800000,0.13861579,0.058432952,0.133789996,-0.095754598,-0.036993801,-0.084702216,0.336578022,0.329885425,0.166451573
17,2009,Interim,2008-12-31,2009-03-17,HKD,2956200000,3044100000,-18524000000,60539900000,168816200000,70398500000,0.045405526,0.018032037,0.043240978,-0.305980023,-0.109728806,-0.263130606,0.104181424,0.107279167,0.422653658
17,2009,Final,2009-06-30,2009-10-08,HKD,2329400000,2083500000,-8482000000,70778700000,176520000000,74412000000,0.029460763,0.011803195,0.027999516,-0.119838313,-0.048051212,-0.113986991,0.09540856,0.085336883,0.556227502
17,2010,Interim,2009-12-31,2010-03-17,HKD,9434300000,8810700000,5464000000,58924800000,189126800000,79362900000,0.146834505,0.046586206,0.111017869,0.092728359,0.02889067,0.068848291,0.385681114,0.360187888,0.136447728
17,2010,Final,2010-06-30,2010-10-06,HKD,13683700000,12398600000,3567000000,79441100000,199980100000,89392500000,0.153582717,0.061999169,0.138698437,0.044901191,0.017836775,0.039902676,0.452823758,0.410296969,0.119940961
17,2011,Interim,2010-12-31,2011-02-28,HKD,13382200000,11016900000,-8246000000,78755500000,206243000000,94063300000,0.14316629,0.053417086,0.117122193,-0.104703798,-0.039981963,-0.087664371,0.403346806,0.332055374,0.135600759
17,2012,Final,2012-06-30,2012-09-26,HKD,16115000000,10139000000,-19183000000,138965900000,286371700000,123542900000,0.088706507,0.035405035,0.082068658,-0.138041059,-0.066986368,-0.155273998,0.452413104,0.28464266,0.230101588
17,2013,Interim,2012-12-31,2013-02-27,HKD,20028100000,14901100000,11801000000,151070600000,310987600000,134471200000,0.107130865,0.047915415,0.110812575,0.078115795,0.037946851,0.087758568,0.488824075,0.363689837,0.166048144
17,2013,Final,2013-06-30,2013-09-26,HKD,19286700000,14148700000,-968000000,153997500000,332189100000,139130600000,0.099480092,0.042592307,0.10169366,-0.006285816,-0.002914003,-0.006957492,0.412286046,0.302452549,0.186957106
17,2014,Interim,2013-12-31,2014-02-26,HKD,15388900000,8692000000,-1298000000,164815300000,354722300000,143514900000,0.064791176,0.024503675,0.06056514,-0.007875482,-0.0036592,-0.009044357,0.310854841,0.17557787,0.306822365
17,2014,Final,2014-06-30,2014-09-24,HKD,16823100000,9725400000,-3039000000,169772000000,369227400000,159808300000,0.069284621,0.026339865,0.060856664,-0.017900478,-0.0082307,-0.019016534,0.297748185,0.172127622,0.346792934
17,2015,Interim,2014-12-31,2015-02-27,HKD,15005400000,11050800000,-8061000000,180398800000,378459800000,166410200000,0.062604187,0.029199402,0.066406987,-0.044684333,-0.021299488,-0.04844054,0.266491674,0.196259093,0.331804032
17,2015,Final,2015-06-30,2015-09-24,HKD,27970900000,19112000000,860000000,180816800000,397930700000,178918600000,0.133505598,0.048028463,0.106819526,0.004756195,0.00216118,0.004806655,0.506306453,0.34594986,0.197064671
17,2016,Interim,2015-12-31,2016-02-23,HKD,26273600000,16557400000,750000000,190294200000,409682800000,178190900000,0.118124067,0.04041517,0.092919448,0.003941266,0.001830685,0.004208969,0.423515682,0.266895993,0.235773733
19,2006,Final,2006-12-31,2007-03-08,HKD,23513000000,22566000000,3319000000,113143000000,149161000000,114414000000,0.179565138,0.151286194,0.197231108,0.029334559,0.022251125,0.029008688,1.230338548,1.180785935,0.191482762
19,2007,Final,2007-12-31,2008-03-06,HKD,26579000000,26260000000,-6187000000,145375000000,188840000000,134926000000,0.158742763,0.139059521,0.194625202,-0.042558899,-0.032763186,-0.045854765,1.233192595,1.218391871,0.186519421
19,2008,Interim,2008-06-30,2008-08-07,HKD,27282000000,26108000000,-3906000000,160509000000,207901000000,145551000000,0.150625442,0.125579002,0.179373553,-0.024335084,-0.018787788,-0.026835954,1.186328652,1.135278515,0.187528727
19,2008,Final,2008-12-31,2009-03-12,HKD,9153000000,5853000000,346000000,155340000000,197080000000,149138000000,0.058480892,0.0296986,0.039245531,0.002227372,0.001755632,0.002319999,0.37101743,0.237251723,0.613531522
19,2009,Interim,2009-06-30,2009-08-06,HKD,-1989000000,-3257000000,2247000000,151901000000,198106000000,136295000000,-0.010625976,-0.016440693,-0.023896695,0.014792529,0.011342413,0.016486298,-0.08009826,-0.131161405,-0.961007062
19,2009,Final,2009-12-31,2010-03-11,HKD,21733000000,21893000000,3162000000,171220000000,217403000000,168876000000,0.119113461,0.100702382,0.129639499,0.018467469,0.014544418,0.018723797,0.872495885,0.878919266,0.192435938
19,2010,Interim,2010-06-30,2010-08-05,HKD,32310000000,33292000000,1388000000,185623000000,243967000000,163854000000,0.165396539,0.136461079,0.203180881,0.007477522,0.005689294,0.008470956,1.252277044,1.290337584,0.14462934
19,2010,Final,2010-12-31,2011-03-10,HKD,33971000000,38252000000,251000000,210030000000,270575000000,204452000000,0.15520629,0.141373002,0.18709526,0.001195067,0.000927654,0.001227672,1.16335057,1.309955139,0.137666004
19,2011,Interim,2011-06-30,2011-08-11,HKD,44308000000,47573000000,1111000000,227551000000,297816000000,225646000000,0.188074793,0.159739571,0.210830239,0.004882422,0.003730491,0.004923641,1.324722696,1.422339821,0.115422614
19,2011,Final,2011-12-31,2012-03-15,HKD,31424000000,32210000000,-180000000,225627000000,293593000000,226380000000,0.132633281,0.1097097,0.142282887,-0.000797777,-0.000613094,-0.000795123,0.866008929,0.887670176,0.303632412
19,2012,Interim,2012-06-30,2012-08-10,HKD,19435000000,16679000000,-3876000000,226400000000,311913000000,200562000000,0.078968079,0.053473244,0.083161317,-0.017120141,-0.012426542,-0.019325695,0.470820514,0.404055331,0.572876072
19,2012,Final,2012-12-31,2013-03-14,HKD,23487000000,17410000000,-1137000000,246715000000,322178000000,208467000000,0.085821899,0.054038451,0.083514417,-0.004608556,-0.003529105,-0.005454101,0.478935563,0.355016313,2.116886847
19,2013,Interim,2013-06-30,2013-08-15,HKD,20940000000,15598000000,2848000000,250342000000,334113000000,212727000000,0.074183421,0.046684804,0.073324026,0.011376437,0.008524062,0.013388051,0.412684023,0.307404269,2.362802923
19,2013,Final,2013-12-31,2014-03-13,HKD,16686000000,13291000000,364000000,264389000000,349025000000,220297000000,0.056578148,0.038080367,0.060332188,0.001376759,0.001042905,0.001652315,0.324396835,0.258393763,0.39620796
19,2014,Interim,2014-06-30,2014-08-14,HKD,16460000000,13167000000,1641000000,265331000000,359235000000,221703000000,0.054639075,0.036652887,0.059390265,0.006184728,0.00456804,0.007401794,0.284913107,0.227913176,0.411331359
19,2014,Final,2014-12-31,2015-03-19,HKD,13697000000,11069000000,3931000000,269900000000,357335000000,218775000000,0.043534428,0.030976535,0.050595361,0.014564654,0.011000882,0.017968232,0.223438443,0.180568017,0.53012919
19,2015,Interim,2015-06-30,2015-08-20,HKD,15442000000,12562000000,4250000000,267279000000,366674000000,222703000000,0.049849649,0.034259315,0.056406964,0.015900987,0.011590677,0.019083712,0.245801697,0.199958614,0.469511224
19,2015,Final,2015-12-31,2016-03-10,HKD,16461000000,13429000000,4094000000,272851000000,362365000000,218449000000,0.052155262,0.037059319,0.061474303,0.015004526,0.011298001,0.018741216,0.270362158,0.220563357,0.436890312
19,2016,Interim,2016-06-30,2016-08-18,HKD,13419000000,10513000000,3834000000,273781000000,365631000000,220639000000,0.041191435,0.028753032,0.047647968,0.014003894,0.010485982,0.017376801,0.226187065,0.177204308,0.540854181
23,2007,Final,2007-12-31,2008-02-15,HKD,6642360000,4143604000,19502641000,nan,393978660000,30098768000,nan,0.010517331,0.137666897,nan,0.04950177,0.647954793,0.753656346,0.470142156,0.653778691
23,2008,Interim,2008-06-30,2008-08-05,HKD,5605480000,3051438000,-8246113000,nan,396609000000,33639000000,nan,0.007693819,0.090711317,nan,-0.020791543,-0.245135497,0.698872474,0.380443071,0.766908585
23,2008,Final,2008-12-31,2009-02-17,HKD,286000000,39000000,-4366000000,nan,415254000000,32146000000,nan,9.39184E-05,0.001213215,nan,-0.010514047,-0.135817831,0.044293015,0.006039957,10.69230769
23,2009,Interim,2009-06-30,2009-08-25,HKD,663000000,423000000,7512000000,nan,411857000000,33561000000,nan,0.001027056,0.012603915,nan,0.01823934,0.223831233,0.085847469,0.054771462,1.29787234
