symbol,priceDate,monthEndDate,sharesOutstanding,marketCap
5,2005-12-30,2005-12-31,11333603942,1411033.69
5,2006-12-29,2006-12-31,11572207735,1650196.89
5,2007-01-31,2007-01-31,11585380280,1648599.65
5,2007-02-28,2007-02-28,11586006792,1583807.09
5,2007-03-30,2007-03-31,11586872310,1573497.3
5,2007-04-30,2007-04-30,11588119452,1672165.67
5,2007-05-31,2007-05-31,11711183904,1692266.07
5,2007-06-29,2007-06-30,11712780337,1669071.2
5,2007-07-31,2007-07-31,11752213190,1695844.4
5,2007-08-31,2007-08-31,11771980032,1644545.57
5,2007-09-28,2007-09-30,11773067825,1674130.21
5,2007-10-31,2007-10-31,11827648993,1791888.82
5,2007-11-30,2007-11-30,11828555176,1562552.21
5,2007-12-31,2007-12-31,11829052317,1557886.15
5,2008-01-31,2008-01-31,11866278779,1371741.81
5,2008-02-29,2008-02-29,11866662951,1432306.18
5,2008-03-31,2008-03-31,11867443657,1504791.89
5,2008-04-30,2008-04-30,11868403615,1603421.4
5,2008-05-30,2008-05-31,12005267600,1581093.71
5,2008-06-30,2008-06-30,12005591482,1451476.03
5,2008-07-31,2008-07-31,12021058988,1549514.43
5,2008-08-29,2008-08-31,12052052026,1488428.43
5,2008-09-30,2008-09-30,12055113960,1468312.92
5,2008-10-31,2008-10-31,12104665673,1113629.24
5,2008-11-28,2008-11-30,12104986985,1013187.37
5,2008-12-31,2008-12-31,12105265082,892158
5,2009-01-14,2009-01-14,12144311955,850101.84
5,2009-01-30,2009-01-31,12144534688,738387.7
5,2009-02-27,2009-02-28,12144573757,691633.48
5,2009-03-12,2009-03-12,17204812822,622814.24
5,2009-05-06,2009-05-06,17314640886,1066581.85
5,2009-05-29,2009-05-31,17314641530,1186052.94
5,2009-07-08,2009-07-08,17336356275,1091323.64
5,2009-07-31,2009-07-31,17336356275,1336633.04
5,2009-08-31,2009-08-31,17338162340,1425196.89
5,2009-09-30,2009-09-30,17339576694,1558827.97
5,2009-10-07,2009-10-07,17404336737,1522009.19
5,2009-10-30,2009-10-31,17405726202,1517779.27
5,2009-11-30,2009-11-30,17407363035,1578847.77
5,2009-12-31,2009-12-31,17408206768,1556293.71
5,2010-01-13,2010-01-13,17421747223,1571441.55
5,2010-01-29,2010-01-31,17422532333,1456523.68
5,2010-02-26,2010-02-28,17422993393,1495763.96
5,2010-03-31,2010-03-31,17426134661,1378407.23
5,2010-05-05,2010-05-05,17509319700,1357847.8
5,2010-05-31,2010-05-31,17509649028,1246686.96
5,2010-07-07,2010-07-07,17595801326,1252821
5,2010-07-30,2010-07-31,17595861960,1403269.99
5,2010-08-31,2010-08-31,17608834093,1334749.68
5,2010-10-06,2010-10-06,17684373311,1451002.88
5,2010-10-29,2010-10-31,17685468613,1424564.55
5,2010-11-30,2010-11-30,17685886847,1396300.71
5,2010-12-31,2010-12-31,17686155902,1409586.57
5,2011-01-12,2011-01-12,17705932717,1512971.9
5,2011-01-31,2011-01-31,17706367554,1500614.65
5,2011-02-28,2011-02-28,17706801306,1600694.87
5,2011-03-31,2011-03-31,17706957048,1447543.74
5,2011-05-05,2011-05-05,17817302676,1493980.8
5,2011-05-31,2011-05-31,17817424087,1461028.78
5,2011-07-06,2011-07-06,17840754788,1387118.68
5,2011-07-29,2011-07-31,17840836919,1365716.12
5,2011-08-31,2011-08-31,17846535954,1200179.54
5,2011-10-06,2011-10-06,17867449929,1059539.77
5,2011-10-31,2011-10-31,17867687944,1248951.41
5,2011-11-30,2011-11-30,17867832758,1026507.01
5,2011-12-30,2011-12-31,17868085646,1054217.05
5,2012-01-18,2012-01-18,17965212002,1113843.14
5,2012-01-31,2012-01-31,17965212002,1169535.27
5,2012-02-29,2012-02-29,18014352868,1261004.7
5,2012-03-30,2012-03-31,18125681261,1241609.17
5,2012-05-02,2012-05-02,18158300893,1294686.91
5,2012-05-31,2012-05-31,18161853230,1112413.51
5,2012-07-05,2012-07-05,18255166537,1258693.68
5,2012-07-31,2012-07-31,18255361167,1198464.49
5,2012-08-31,2012-08-31,18311417937,1228696.12
5,2012-10-04,2012-10-04,18402281435,1359008.46
5,2012-10-31,2012-10-31,18404202320,1406081.09
5,2012-11-30,2012-11-30,18406097879,1449480.21
5,2012-12-12,2012-12-12,18474226538,1477014.36
5,2012-12-31,2012-12-31,18476008664,1502099.56
5,2013-01-31,2013-01-31,18481074584,1631878.94
5,2013-02-28,2013-02-28,18484651931,1586907.34
5,2013-03-28,2013-03-31,18564451544,1522285.03
5,2013-05-08,2013-05-08,18624424192,1633361.94
5,2013-05-31,2013-05-31,18626335185,1603727.43
5,2013-06-28,2013-06-30,18626822613,1513429.34
5,2013-07-11,2013-07-11,18641848035,1588285.4
5,2013-07-31,2013-07-31,18642152786,1624663.64
5,2013-08-30,2013-08-31,18655930052,1529786.26
5,2013-09-30,2013-09-30,18657283208,1573741.81
5,2013-10-09,2013-10-09,18746913406,1561617.94
5,2013-10-31,2013-10-31,18747684922,1601989.62
5,2013-11-29,2013-11-30,18748529181,1623622.6
5,2013-12-11,2013-12-11,18829627469,1559093.21
5,2013-12-31,2013-12-31,18830007039,1584545.12
5,2014-01-29,2014-01-29,18830450801,1543155.39
5,2014-01-30,2014-01-31,18830546612,1524332.69
5,2014-02-24,2014-02-24,18831814124,1579989.23
5,2014-02-28,2014-02-28,18832016709,1548933.37
5,2014-03-03,2014-03-03,18832361533,1526362.96
5,2014-03-11,2014-03-11,18848263317,1514457.93
5,2014-03-12,2014-03-12,18864219866,1482727.65
5,2014-03-13,2014-03-13,18864220440,1471409.19
5,2014-03-17,2014-03-17,18883107251,1463440.81
5,2014-03-20,2014-03-20,18883110604,1434172.19
5,2014-03-25,2014-03-25,18883562388,1469141.21
5,2014-03-31,2014-03-31,18885553046,1483460.25
5,2014-04-01,2014-04-01,18885556461,1487237.57
5,2014-04-22,2014-04-22,18885709257,1521243.94
5,2014-04-23,2014-04-23,18885843604,1510867.49
5,2014-04-28,2014-04-28,18885848799,1486316.24
5,2014-04-30,2014-05-01,19070004680,1499855.9
5,2014-04-30,2014-04-30,19070001093,1499855.62
5,2014-05-05,2014-05-06,19070064547,1492232.55
5,2014-05-20,2014-05-20,19070197663,1572337.74
5,2014-05-23,2014-05-23,19070198732,1537057.99
5,2014-05-30,2014-06-02,19070319906,1558998.65
5,2014-06-03,2014-06-03,19070338412,1554232.58
5,2014-06-09,2014-06-09,19070347524,1553279.75
5,2014-06-18,2014-06-18,19070458188,1542800.1
5,2014-06-30,2014-07-01,19070693125,1498956.45
5,2014-07-10,2014-07-10,19099758814,1506971
5,2014-07-15,2014-07-15,19099812862,1513660.17
5,2014-08-01,2014-08-01,19133258444,1583277.14
5,2014-08-04,2014-08-04,19133677689,1569918.31
5,2014-08-08,2014-08-08,19139407924,1568474.42
5,2014-08-11,2014-08-11,19146116469,1573810.72
5,2014-08-15,2014-08-15,19147551698,1606479.62
5,2014-08-19,2014-08-19,19148341448,1603673.6
5,2014-08-26,2014-08-26,19149068672,1597032.36
5,2014-08-29,2014-08-29,19149455386,1601851.97
5,2014-09-01,2014-09-01,19150140032,1600951.68
5,2014-09-08,2014-09-08,19151045519,1588579.17
5,2014-09-23,2014-09-23,19152267779,1586765.36
5,2014-09-30,2014-10-01,19152673125,1523595.21
5,2014-10-09,2014-10-09,19187758881,1531183.22
5,2014-10-21,2014-10-21,19188023183,1491868.8
5,2014-11-04,2014-11-04,19188626993,1501510.06
5,2014-11-10,2014-11-10,19190640685,1498789.01
5,2014-11-13,2014-11-13,19190692181,1500712.07
5,2014-11-18,2014-11-18,19190811261,1481530.57
5,2014-11-21,2014-11-21,19190869747,1468101.54
5,2014-11-24,2014-11-24,19190912207,1479619.3
5,2014-11-28,2014-11-30,19191001972,1478666.76
5,2014-11-28,2014-11-28,19191001972,1478666.76
5,2014-12-01,2014-12-01,19191185873,1460449.22
5,2014-12-02,2014-12-02,19191247169,1466211.31
5,2014-12-04,2014-12-04,19191291808,1480608.19
5,2014-12-08,2014-12-08,19193213051,1484595
5,2014-12-11,2014-12-11,19215585050,1456541.41
5,2014-12-19,2014-12-19,19215954145,1410451.06
5,2014-12-22,2014-12-22,19216069816,1423910.74
5,2014-12-30,2014-12-30,19216307848,1423928.38
5,2014-12-31,2014-12-31,19217874260,1422122.7
5,2015-01-21,2015-01-21,19218601464,1356833.23
5,2015-01-30,2015-01-31,19219219656,1392432.41
5,2015-02-06,2015-02-06,19219349086,1400129.55
5,2015-02-18,2015-02-20,19219424908,1382837.56
5,2015-02-24,2015-02-24,19219491233,1334793.61
5,2015-02-27,2015-02-27,19219495878,1341520.87
5,2015-03-02,2015-03-02,19235092076,1337800.71
5,2015-03-09,2015-03-09,19235130696,1281059.68
5,2015-03-10,2015-03-10,19248697666,1291587.58
5,2015-03-11,2015-03-11,19259259943,1270148.13
5,2015-03-12,2015-03-12,19275590272,1263515
5,2015-03-13,2015-03-13,19275640959,1252916.66
5,2015-03-16,2015-03-16,19275654411,1246171.09
5,2015-03-18,2015-03-18,19275705269,1270269.01
5,2015-03-25,2015-03-25,19275728339,1298220.27
5,2015-03-30,2015-03-30,19275815109,1290515.76
5,2015-03-31,2015-03-31,19276910995,1284806.15
5,2015-04-01,2015-04-01,19276921463,1282879.18
5,2015-04-22,2015-04-22,19276981599,1358063.29
5,2015-04-30,2015-04-30,19513214526,1501541.8
5,2015-05-06,2015-05-06,19513450555,1452776.33
5,2015-05-11,2015-05-11,19515876313,1478327.63
5,2015-05-18,2015-05-18,19515907161,1466620.45
5,2015-05-26,2015-05-26,19515912813,1455887.07
5,2015-05-28,2015-05-28,19515917565,1433444.09
5,2015-06-01,2015-06-01,19515986143,1441255.55
5,2015-06-03,2015-06-03,19516004112,1442232.73
5,2015-06-11,2015-06-11,19516004775,1427595.78
5,2015-06-17,2015-06-17,19516042521,1403203.49
5,2015-06-29,2015-06-29,19516054725,1371002.84
5,2015-06-30,2015-07-01,19516288599,1369067.67
5,2015-07-08,2015-07-08,19542137533,1284895.54
5,2015-07-15,2015-07-15,19542154398,1347431.49
5,2015-08-03,2015-08-03,19556091729,1389460.38
5,2015-08-04,2015-08-04,19556736310,1367993.65
5,2015-08-10,2015-08-10,19560662536,1367290.34
5,2015-08-14,2015-08-14,19561075988,1330153.17
5,2015-08-18,2015-08-18,19561266765,1312560.97
5,2015-08-26,2015-08-26,19561748486,1185441.93
5,2015-09-01,2015-09-01,19562409479,1183525.77
5,2015-09-09,2015-09-09,19562762325,1216803.83
5,2015-09-23,2015-09-23,19563106233,1154223.27
5,2015-09-30,2015-09-30,19563349750,1127827.14
5,2015-10-02,2015-10-02,19581802140,1162179.93
5,2015-10-07,2015-10-07,19581910380,1215057.52
5,2015-11-03,2015-11-03,19582477265,1184739.87
5,2015-11-05,2015-11-05,19582519762,1213137.11
5,2015-11-09,2015-11-09,19584652231,1211310.71
5,2015-11-11,2015-11-11,19584711714,1210335.17
5,2015-11-12,2015-11-12,19584743061,1226004.89
5,2015-11-18,2015-11-18,19584868542,1196635.44
5,2015-11-23,2015-11-23,19584977467,1226019.56
5,2015-11-30,2015-11-30,19585142578,1210361.8
5,2015-12-01,2015-12-01,19585185476,1227011.9
5,2015-12-02,2015-12-02,19585270255,1230934.21
5,2015-12-03,2015-12-03,19682247361,1231124.56
5,2015-12-07,2015-12-07,19682289076,1214397.25
5,2015-12-14,2015-12-14,19684396878,1170237.41
5,2015-12-16,2015-12-16,19684496925,1183038.24
5,2015-12-21,2015-12-21,19685096934,1202759.39
5,2015-12-31,2015-12-31,19685096934,1218507.53
5,2016-01-20,2016-01-20,19685719217,1046296.01
5,2016-02-02,2016-02-02,19686301891,1066013.28
5,2016-02-16,2016-02-16,19686313346,991205.85
5,2016-02-23,2016-02-23,19686336535,967583.47
5,2016-02-26,2016-02-26,19686348360,975458.55
5,2016-02-29,2016-02-29,19707958112,978500.15
5,2016-03-01,2016-03-01,19707971839,986383.98
5,2016-03-07,2016-03-07,19709187224,978561.18
5,2016-03-09,2016-03-09,19709189767,986444.93
5,2016-03-11,2016-03-11,19733916042,992615.96
5,2016-03-14,2016-03-14,19744824264,1001062.61
5,2016-03-15,2016-03-15,19747036028,991301.22
5,2016-03-23,2016-03-23,19747044784,977478.72
5,2016-03-30,2016-03-30,19747057258,968593.14
5,2016-04-01,2016-04-01,19747689682,946901.74
5,2016-04-06,2016-04-06,19747698303,907406.75
5,2016-04-20,2016-04-20,19811399699,1003447.42
5,2016-05-04,2016-05-04,19811624067,993552.98
5,2016-05-16,2016-05-16,19812520344,950010.37
5,2016-05-25,2016-05-25,19812531971,997560.95
5,2016-05-31,2016-05-31,19812566182,1014403.4
5,2016-06-01,2016-06-01,19812581025,997563.42
5,2016-06-08,2016-06-08,19812582676,1000535.43
5,2016-06-15,2016-06-15,19812649031,938128.9
5,2016-06-30,2016-06-30,19812813548,938136.69
5,2016-07-06,2016-07-06,19923907377,932438.85
5,2016-07-13,2016-07-13,19923917088,969298.6
5,2016-08-01,2016-08-01,19923925820,1012135.42
5,2016-08-04,2016-08-04,19924109046,1055977.78
5,2016-08-09,2016-08-09,19924245754,1082882.73
5,2016-08-10,2016-08-10,19924278199,1090854.23
5,2016-08-11,2016-08-11,19924301653,1081889.56
5,2016-08-12,2016-08-12,19924319033,1087867.79
5,2016-08-15,2016-08-15,19925010271,1086909.3
5,2016-08-16,2016-08-16,19925033042,1079936.81
5,2016-08-17,2016-08-17,19925042736,1087907.3
5,2016-08-18,2016-08-18,19925052519,1099862.91
5,2016-08-19,2016-08-19,19925063595,1093886.02
5,2016-08-22,2016-08-22,19925073056,1098867.81
5,2016-08-23,2016-08-23,19925087335,1099864.84
5,2016-08-24,2016-08-24,19925111476,1099866.17
5,2016-08-25,2016-08-25,19925117585,1104847.79
5,2016-08-26,2016-08-26,19925125659,1113814.55
5,2016-08-30,2016-08-30,19925183092,1119795.3
5,2016-08-31,2016-08-31,19925375926,1145709.12
5,2016-09-02,2016-09-02,19925407068,1175599.02
5,2016-09-05,2016-09-05,19925418968,1194528.88
5,2016-09-06,2016-09-06,19925436023,1193533.65
5,2016-09-07,2016-09-07,19925450357,1176597.83
5,2016-09-08,2016-09-08,19925460538,1181579.79
5,2016-09-09,2016-09-09,19925470190,1191543.1
5,2016-09-12,2016-09-12,19925482746,1160659.37
5,2016-09-13,2016-09-13,19925489218,1155678.37
5,2016-09-14,2016-09-14,19925493150,1143723.34
5,2016-09-15,2016-09-16,19925507304,1162653.32
5,2016-09-20,2016-09-20,19925514865,1174609.12
5,2016-09-21,2016-09-21,19925592177,1183580.21
5,2016-09-23,2016-09-23,19925595806,1156680.82
5,2016-09-26,2016-09-26,19925598830,1142733.06
5,2016-09-27,2016-09-27,19925604397,1157677.59
5,2016-09-28,2016-09-28,20065521027,1166810.08
5,2016-09-29,2016-09-29,20065522704,1166810.18
5,2016-09-30,2016-09-30,20065651630,1146752.02
5,2016-10-03,2016-10-03,20065653174,1164811.15
5,2016-10-04,2016-10-04,20065654971,1178857.23
5,2016-10-05,2016-10-05,20065678574,1183875.04
5,2016-10-06,2016-10-06,20065688859,1190898.6
5,2016-10-07,2016-10-10,20065698251,1182872.93
5,2016-10-11,2016-10-11,20065703969,1182873.26
5,2016-10-12,2016-10-12,20065706570,1177856.99
5,2016-10-13,2016-10-13,20065707537,1158794.61
5,2016-10-14,2016-10-14,20065709287,1173843.99
5,2016-10-17,2016-10-17,20065737839,1164816.07
6,2002-12-31,2002-12-31,2134261654,62960.72
6,2003-12-31,2003-12-31,2134261654,65521.83
6,2004-12-31,2004-12-31,2134261654,75766.29
6,2006-12-29,2006-12-31,2134261654,81315.37
6,2007-01-31,2007-01-31,2134261654,82382.5
6,2007-02-28,2007-02-28,2134261654,84410.05
6,2007-03-30,2007-03-31,2134261654,85583.89
6,2007-04-30,2007-04-30,2134261654,83769.77
6,2007-05-31,2007-05-31,2134261654,86117.45
6,2007-06-29,2007-06-30,2134261654,84196.62
6,2007-07-31,2007-07-31,2134261654,83236.2
6,2007-08-31,2007-08-31,2134261654,83449.63
6,2007-09-28,2007-09-30,2134261654,86224.17
6,2007-10-31,2007-10-31,2134261654,84730.19
6,2007-11-30,2007-11-30,2134261654,86757.74
6,2007-12-31,2007-12-31,2134261654,95721.63
6,2008-01-31,2008-01-31,2134261654,94867.93
6,2008-02-29,2008-02-29,2134261654,94761.22
6,2008-03-31,2008-03-31,2134261654,104898.96
6,2008-04-30,2008-04-30,2134261654,104365.4
6,2008-05-30,2008-05-31,2134261654,100523.72
6,2008-06-30,2008-06-30,2134261654,99563.31
6,2008-07-31,2008-07-31,2134261654,96895.48
6,2008-08-29,2008-08-31,2134261654,106179.52
6,2008-09-30,2008-09-30,2134261654,103511.69
6,2008-10-31,2008-10-31,2134261654,88038.29
6,2008-11-28,2008-11-30,2134261654,92840.38
6,2008-12-31,2008-12-31,2134261654,92840.38
6,2009-01-30,2009-01-31,2134261654,97535.76
6,2009-02-27,2009-02-28,2134261654,102444.56
6,2009-03-31,2009-03-31,2134261654,98176.04
6,2009-04-30,2009-04-30,2134261654,97749.18
6,2009-05-29,2009-05-31,2134261654,88998.71
6,2009-06-30,2009-06-30,2134261654,91986.67
6,2009-07-31,2009-07-31,2134261654,91239.69
6,2009-08-31,2009-08-31,2134261654,92413.53
6,2009-09-30,2009-09-30,2134261654,90706.12
6,2009-10-30,2009-10-31,2134261654,88785.28
6,2009-11-30,2009-11-30,2134261654,89852.41
6,2009-12-31,2009-12-31,2134261654,90065.84
6,2010-01-29,2010-01-31,2134261654,92733.67
6,2010-02-26,2010-02-28,2134261654,92733.67
6,2010-03-31,2010-03-31,2134261654,98282.75
6,2010-04-30,2010-04-30,2134261654,97962.61
6,2010-05-31,2010-05-31,2134261654,98923.02
6,2010-06-30,2010-06-30,2134261654,99136.46
6,2010-07-30,2010-07-31,2134261654,100417.01
6,2010-08-31,2010-08-31,2134261654,100843.86
6,2010-09-30,2010-09-30,2134261654,100630.44
6,2010-10-29,2010-10-31,2134261654,105112.39
6,2010-11-30,2010-11-30,2134261654,106606.37
6,2010-12-31,2010-12-31,2134261654,104578.82
6,2011-01-31,2011-01-31,2134261654,105432.53
6,2011-02-28,2011-02-28,2134261654,108527.2
6,2011-03-31,2011-03-31,2134261654,110981.61
6,2011-04-29,2011-04-30,2134261654,115997.12
6,2011-05-31,2011-05-31,2134261654,118558.23
6,2011-06-30,2011-06-30,2134261654,125708.01
6,2011-07-29,2011-07-31,2134261654,137659.88
6,2011-08-31,2011-08-31,2134261654,128909.41
6,2011-09-30,2011-09-30,2134261654,127735.56
6,2011-10-31,2011-10-31,2134261654,126668.43
6,2011-11-30,2011-11-30,2134261654,122933.47
6,2011-12-30,2011-12-31,2134261654,122613.33
6,2012-01-31,2012-01-31,2134261654,119411.94
6,2012-02-29,2012-02-29,2134261654,124000.6
6,2012-03-30,2012-03-31,2134261654,121652.91
6,2012-04-30,2012-04-30,2134261654,123787.18
6,2012-05-31,2012-05-31,2134261654,115783.69
6,2012-06-29,2012-06-30,2134261654,124000.6
6,2012-07-31,2012-07-31,2134261654,130189.96
6,2012-08-31,2012-08-31,2134261654,134138.34
6,2012-09-28,2012-09-30,2134261654,140541.13
6,2012-10-31,2012-10-31,2134261654,140647.85
6,2012-11-30,2012-11-30,2134261654,145556.64
6,2012-12-31,2012-12-31,2134261654,141288.11
6,2013-01-31,2013-01-31,2134261654,143422.38
6,2013-02-28,2013-02-28,2134261654,147584.2
6,2013-03-28,2013-03-31,2134261654,156334.67
6,2013-04-30,2013-04-30,2134261654,161777.04
6,2013-05-31,2013-05-31,2134261654,145876.78
6,2013-06-28,2013-06-30,2134261654,142782.11
6,2013-07-31,2013-07-31,2134261654,148651.33
6,2013-08-30,2013-08-31,2134261654,142675.39
6,2013-09-30,2013-09-30,2134261654,148117.76
6,2013-10-31,2013-10-31,2134261654,137873.3
6,2013-11-29,2013-11-30,2134261654,134458.48
6,2013-12-31,2013-12-31,2134261654,131577.23
6,2014-01-30,2014-01-31,2134261654,124427.45
6,2014-02-28,2014-02-28,2134261654,138406.87
6,2014-03-31,2014-03-31,2134261654,143529.1
6,2014-04-30,2014-04-30,2134261654,142995.53
6,2014-05-30,2014-05-31,2134261654,144062.66
6,2014-06-30,2014-06-30,2134261654,144596.23
6,2014-07-31,2014-07-31,2134261654,148011.04
6,2014-08-29,2014-08-31,2134261654,150678.87
6,2014-09-30,2014-09-30,2134261654,146517.07
6,2014-10-31,2014-10-31,2134261654,159749.48
6,2014-11-28,2014-11-30,2134261654,158042.08
6,2014-12-31,2014-12-31,2134261654,160603.19
6,2015-01-30,2015-01-31,2134261654,173515.48
6,2015-02-27,2015-02-28,2134261654,170314.09
6,2015-03-31,2015-03-31,2134261654,169246.96
6,2015-04-30,2015-04-30,2134261654,167432.82
6,2015-05-29,2015-05-31,2134261654,158575.65
6,2015-06-30,2015-06-30,2134261654,150892.29
6,2015-07-31,2015-07-31,2134261654,155907.82
6,2015-08-31,2015-08-31,2134261654,142355.25
6,2015-09-30,2015-09-30,2134261654,156014.52
6,2015-10-30,2015-10-31,2134261654,165085.14
6,2015-11-30,2015-11-30,2134261654,147797.62
6,2015-12-31,2015-12-31,2134261654,152172.86
6,2016-01-29,2016-01-31,2134261654,150892.29
6,2016-02-29,2016-02-29,2134261654,157295.08
6,2016-03-31,2016-03-31,2134261654,169353.66
6,2016-04-29,2016-04-30,2134261654,157828.64
6,2016-05-31,2016-05-31,2134261654,160816.61
6,2016-06-30,2016-06-30,2134261654,151639.3
6,2016-07-29,2016-07-31,2134261654,162097.17
6,2016-08-31,2016-08-31,2134261654,158362.21
6,2016-09-30,2016-09-30,2134261654,161350.18
11,2003-12-31,2003-12-31,1911842736,195007.96
11,2004-12-31,2004-12-31,1911842736,206479.02
11,2006-12-29,2006-12-31,1911842736,203228.89
11,2007-01-31,2007-01-31,1911842736,207434.94
11,2007-02-28,2007-02-28,1911842736,203420.07
11,2007-03-30,2007-03-31,1911842736,212214.54
11,2007-04-30,2007-04-30,1911842736,210876.26
11,2007-05-31,2007-05-31,1911842736,207817.3
11,2007-06-29,2007-06-30,1911842736,202272.97
11,2007-07-31,2007-07-31,1911842736,237068.5
11,2007-08-31,2007-08-31,1911842736,233818.37
11,2007-09-28,2007-09-30,1911842736,264025.49
11,2007-10-31,2007-10-31,1911842736,300541.67
11,2007-11-30,2007-11-30,1911842736,283526.28
11,2007-12-31,2007-12-31,1911842736,307615.48
11,2008-01-31,2008-01-31,1911842736,292894.3
11,2008-02-29,2008-02-29,1911842736,286967.61
11,2008-03-31,2008-03-31,1911842736,269378.63
11,2008-04-30,2008-04-30,1911842736,298438.66
11,2008-05-30,2008-05-31,1911842736,302262.35
11,2008-06-30,2008-06-30,1911842736,314498.13
11,2008-07-31,2008-07-31,1911842736,294041.42
11,2008-08-29,2008-08-31,1911842736,296526.82
